visitID,hubID,name,address,open,close,service_time,demand:weight:kg,demand:volume:m3,longitude,latitude,tag
LDIO1345,27,Store - Richard,"2632 Gomez Ford Apt. 565
South Victor, NM 16070",7:00:00,18:00:00,30,100,10,107.034119,-6.496362,default
LDIO1364,27,Store - Kristi,"7735 Sandra Corners Suite 235
Mcconnellside, DE 89315",7:00:00,18:00:00,30,100,10,106.882509,-6.35502,
LDIO1383,27,Store - Bradley,"65477 Carter Road
West Elizabeth, TN 20471",7:00:00,18:00:00,30,100,10,106.984114,-6.4877,default
KJDK3405,27,Store - Monica,"68812 Wheeler Ways Suite 594
Floresberg, MN 34618",7:00:00,18:00:00,30,100,10,107.020785,-6.374263,
KDNN3401,27,Store - Ana,"47126 Cervantes Land Suite 657
Reginachester, CA 27700",7:00:00,18:00:00,30,100,10,106.980944,-6.312976,default
LDIO1394,27,Store - Courtney,"34389 Cristian Landing Apt. 752
South Michael, WV 24309",7:00:00,18:00:00,30,100,10,106.999814,-6.366299,
LDIO1395,27,Store - Chris,"238 Chelsea Groves
Johnburgh, IL 17081",7:00:00,18:00:00,30,100,10,107.05875,-6.353628,default
KDNN3436,27,Store - Theresa,"312 Matthew Court Apt. 101
East Alyssa, CT 18346",7:00:00,18:00:00,30,100,10,107.046445,-6.449013,default
EDKK2328,27,Store - Larry,"USS Fischer
FPO AE 42918",7:00:00,18:00:00,30,100,10,107.037443,-6.408698,default
EDKK2335,27,Store - Veronica,"1316 Lopez Fort Apt. 081
Port Laura, AZ 03610",7:00:00,18:00:00,30,100,10,106.904419,-6.324638,
EDKK2338,27,Store - Bryan,"0026 Hale Ports
Whiteshire, NV 95573",7:00:00,18:00:00,30,100,10,107.03775,-6.50506,
DSJN4587,27,Store - Ray,"40085 Mary Squares Apt. 046
South Rachelhaven, SD 28771",7:00:00,18:00:00,30,100,10,106.950265,-6.512329,default
KJDK3484,27,Store - Sarah,"31281 Howell Forest
West Nicole, AR 92012",7:00:00,18:00:00,30,100,10,106.913453,-6.392588,default
KJDK3485,27,Store - John,"27143 Melendez Manors Suite 466
Stevenburgh, KY 03021",7:00:00,18:00:00,30,100,10,107.053757,-6.310478,default
EDKK2369,27,Store - Jessica,"215 Parks Cove Suite 977
Yoderton, SC 49873",7:00:00,18:00:00,30,100,10,107.096234,-6.403791,default
EDKK2373,27,Store - Megan,"4014 Davis Square Apt. 603
West Peterside, KS 21916",7:00:00,18:00:00,30,100,10,106.936273,-6.422675,default
KJDK3494,27,Store - Misty,"64054 Jeffrey Village
Coxfort, AZ 25081",7:00:00,18:00:00,30,100,10,106.907644,-6.477582,default
EDKK2415,27,Store - Joshua,"8282 Christopher Flat Suite 994
Jenniferbury, NV 84019",7:00:00,18:00:00,30,100,10,106.953623,-6.515491,default
KJDK3539,27,Store - James,"70579 Courtney Manors
Christopherport, ME 60113",7:00:00,18:00:00,30,100,10,106.992518,-6.518235,default
KJDK3554,27,Store - Jimmy,"931 Victoria Plains Apt. 967
Jessicaburgh, PA 03558",7:00:00,18:00:00,30,100,10,106.863866,-6.527062,default
KJDK3565,27,Store - John,"4794 Pearson Terrace Apt. 405
Stephaniechester, NM 06944",7:00:00,18:00:00,30,100,10,106.881686,-6.400889,default
KJDK3567,27,Store - Anthony,"6656 Joshua Grove
Smithshire, KY 90065",7:00:00,18:00:00,30,100,10,107.019533,-6.420746,
KDNN3561,27,Store - Jason,"4490 George Plains Apt. 683
Paulville, WA 26317",7:00:00,18:00:00,30,100,10,107.009038,-6.490465,
EDKK2452,27,Store - Joseph,"67868 Tony Manors Apt. 189
West Tiffanyfort, DC 57989",7:00:00,18:00:00,30,100,10,107.036155,-6.295384,
DSJN4687,27,Store - Sherry,"238 Fisher Ridges Apt. 838
South Kathryn, AR 93397",7:00:00,18:00:00,30,100,10,107.035109,-6.307684,default
DSJN4692,27,Store - Judith,"6020 Dorothy Wells Apt. 686
Lake Sarah, DE 06418",7:00:00,18:00:00,30,100,10,106.930381,-6.398759,default
KDNN3585,27,Store - Nicholas,"09352 Henderson Centers Suite 732
West Traceyburgh, MT 62512",7:00:00,18:00:00,30,100,10,106.909723,-6.515192,
KDNN3586,27,Store - Lisa,"18790 Avila Fords Apt. 071
Gouldburgh, CT 30931",7:00:00,18:00:00,30,100,10,107.019593,-6.330253,default
KJDK3242,28,Store - Joseph,"04047 Roberts Tunnel Apt. 361
Davidfort, ND 77989",7:00:00,18:00:00,30,100,10,106.876923,-6.334032,default
EDKK2142,28,Store - Gabrielle,"390 Gordon Underpass
Staceyberg, WI 76902",7:00:00,18:00:00,30,100,10,107.077822,-6.35609,default
LDIO1255,28,Store - Anthony,"69190 Smith Parks Apt. 628
Trevinoview, DC 81820",7:00:00,18:00:00,30,100,10,107.036681,-6.471851,default
KJDK3281,28,Store - Gina,"3133 Vanessa Inlet
Crystalport, SC 11787",7:00:00,18:00:00,30,100,10,106.875838,-6.294332,default
LDIO1273,28,Store - Andrea,"069 Jones Cove Suite 014
South Danielfort, OR 22206",7:00:00,18:00:00,30,100,10,106.954382,-6.488049,default
DSJN4404,28,Store - Emily,"02576 Olson Drives
South Aliciatown, CA 65278",7:00:00,18:00:00,30,100,10,106.979235,-6.467718,default
KJDK3325,28,Store - Kimberly,"37919 Amy Expressway
Samuelfort, CT 40705",7:00:00,18:00:00,30,100,10,106.916751,-6.519249,default
EDKK2215,28,Store - Mr.,"2202 Larry Street Suite 800
Dawsonhaven, FL 71069",7:00:00,18:00:00,30,100,10,107.007301,-6.491154,
EDKK2221,28,Store - David,"8108 Nelson Ville Apt. 401
Padillamouth, MO 89136",7:00:00,18:00:00,30,100,10,107.094936,-6.321453,
KDNN3341,28,Store - Lindsey,"85490 Porter Cliffs Suite 155
West Robert, MI 07454",7:00:00,18:00:00,30,100,10,107.045956,-6.519755,default
EDKK2242,28,Store - Kathryn,"Unit 8644 Box 2531
DPO AP 72323",7:00:00,18:00:00,30,100,10,106.958079,-6.391757,
LDIO1365,28,Store - Charles,"4739 Charles Lane
Benjaminside, UT 66785",7:00:00,18:00:00,30,100,10,107.069826,-6.391641,default
LDIO1375,28,Store - Dr.,"4513 Harrington Villages Apt. 332
Jeanfort, MT 17121",7:00:00,18:00:00,30,100,10,107.095408,-6.501571,default
DSJN4505,28,Store - William,"84149 James Burgs Suite 888
Deborahland, MN 98947",7:00:00,18:00:00,30,100,10,107.072804,-6.31954,
KJDK3397,28,Store - Cynthia,"46324 Hailey Greens Suite 946
New Travisbury, MS 95650",7:00:00,18:00:00,30,100,10,107.033799,-6.380952,default
DSJN4512,28,Store - Lori,"1435 James Club
Katherineville, KS 67914",7:00:00,18:00:00,30,100,10,106.912409,-6.349466,default
DSJN4528,28,Store - Mary,"55817 Dorsey Cape Suite 919
South Walter, TX 51708",7:00:00,18:00:00,30,100,10,106.959488,-6.332912,default
KJDK3421,28,Store - Martha,"452 Angela Isle
Cruzbury, MD 48284",7:00:00,18:00:00,30,100,10,106.900756,-6.434682,default
EDKK2312,28,Store - Derek,"694 Cooke Way Apt. 582
Port Cynthia, ND 11072",7:00:00,18:00:00,30,100,10,107.086719,-6.353026,default
LDIO1421,28,Store - Elizabeth,"9017 Deanna Hill Suite 540
North Christophermouth, KS 04877",7:00:00,18:00:00,30,100,10,106.966075,-6.439878,
KJDK3491,28,Store - Julie,"84409 Armstrong Point
Salazarport, MO 05382",7:00:00,18:00:00,30,100,10,106.944933,-6.339912,default
KJDK3492,28,Store - Logan,"42430 Gregory Passage Apt. 757
Theresachester, KS 21063",7:00:00,18:00:00,30,100,10,107.071522,-6.302604,
KJDK3507,28,Store - Sarah,"036 Cody Plaza Apt. 712
Lake Justin, MO 98571",7:00:00,18:00:00,30,100,10,107.031,-6.308541,
DSJN4627,28,Store - Amy,"24682 Davis Mountains Suite 184
Finleymouth, NE 87548",7:00:00,18:00:00,30,100,10,107.051764,-6.340947,default
EDKK2423,28,Store - Stephanie,"7666 Gonzales Mountain
Lake Kim, GA 05885",7:00:00,18:00:00,30,100,10,107.020525,-6.485909,default
KJDK3544,28,Store - Timothy,"2694 Sheila Centers Suite 284
Clayfurt, UT 48903",7:00:00,18:00:00,30,100,10,106.906931,-6.406547,default
KJDK3572,28,Store - Tammy,"93076 Martin Dam
North Amandaberg, UT 46928",7:00:00,18:00:00,30,100,10,106.919729,-6.39712,default
KDNN3566,28,Store - Patricia,"370 Williams Camp
Sonyaberg, OR 04943",7:00:00,18:00:00,30,100,10,106.972944,-6.530313,default
KJDK3579,28,Store - Craig,"2882 Garcia Park
Trevorshire, CA 63331",7:00:00,18:00:00,30,100,10,106.880358,-6.523735,
KDNN3570,28,Store - Audrey,"0544 Johnson Plains Suite 300
East Nicole, ID 27775",7:00:00,18:00:00,30,100,10,106.976545,-6.424176,
LDIO1566,28,Store - Carmen,"478 William Pines Apt. 736
West Cynthia, NJ 51984",7:00:00,18:00:00,30,100,10,106.881457,-6.34028,default
KJDK3586,28,Store - John,"758 Devin Trace Suite 988
East Johnmouth, CO 33013",7:00:00,18:00:00,30,100,10,106.945196,-6.393805,default
EDKK2471,28,Store - Tyler,"42521 Sloan Turnpike
East Jorge, MN 25581",7:00:00,18:00:00,30,100,10,107.04453,-6.321189,default
KDNN3228,29,Store - Lauren,"91859 Justin Rapids
West Jacqueline, AK 82368",7:00:00,18:00:00,30,100,10,107.071084,-6.376943,
KJDK3240,29,Store - Emily,"251 Blake Loaf
Warrenland, ME 91683",7:00:00,18:00:00,30,100,10,107.056936,-6.485946,
DSJN4353,29,Store - Barbara,"13470 Ashley Highway
Thomasport, WV 03521",7:00:00,18:00:00,30,100,10,106.988468,-6.509166,default
KDNN3235,29,Store - Wanda,"7173 April Alley Apt. 043
North Lindseyberg, ID 92935",7:00:00,18:00:00,30,100,10,106.955547,-6.439707,default
DSJN4358,29,Store - Calvin,"640 William Well Suite 871
South Davidtown, VA 41460",7:00:00,18:00:00,30,100,10,106.999533,-6.499764,
DSJN4362,29,Store - Mark,"74340 Mendez Parkways
Antoniofurt, WI 65280",7:00:00,18:00:00,30,100,10,106.971588,-6.482298,default
KDNN3253,29,Store - Todd,"939 Douglas Coves
Mcculloughborough, NH 04812",7:00:00,18:00:00,30,100,10,107.020157,-6.310728,default
DSJN4386,29,Store - John,"4624 Ramirez Vista
Mitchellfort, CT 66086",7:00:00,18:00:00,30,100,10,106.973406,-6.414382,default
KDNN3279,29,Store - Natalie,"Unit 8701 Box 5832
DPO AP 73689",7:00:00,18:00:00,30,100,10,107.00656,-6.409403,
LDIO1276,29,Store - Sarah,"PSC 2787, Box 5852
APO AA 01039",7:00:00,18:00:00,30,100,10,106.96943,-6.403033,default
KDNN3305,29,Store - Belinda,"247 Joseph Village
Thomasfort, IN 08581",7:00:00,18:00:00,30,100,10,106.915921,-6.496623,default
KDNN3310,29,Store - Christopher,"48914 Moore Mission Suite 973
Connerside, ID 78602",7:00:00,18:00:00,30,100,10,106.952957,-6.471132,default
KJDK3322,29,Store - Mark,"PSC 8997, Box 1003
APO AA 63951",7:00:00,18:00:00,30,100,10,106.970515,-6.416626,default
KDNN3320,29,Store - Patricia,"890 Ford Manor
West Alicia, ME 30431",7:00:00,18:00:00,30,100,10,106.994436,-6.38012,default
KDNN3322,29,Store - Michael,"PSC 9079, Box 5085
APO AA 48503",7:00:00,18:00:00,30,100,10,106.863448,-6.378509,default
KJDK3344,29,Store - Rebecca,"7186 Reese Keys
Robertview, AZ 15563",7:00:00,18:00:00,30,100,10,107.064378,-6.308686,default
EDKK2230,29,Store - Sandra,"50763 Williams Squares Apt. 918
Stephaniestad, NY 60852",7:00:00,18:00:00,30,100,10,106.893792,-6.313756,
DSJN4461,29,Store - Mark,"730 Wilson Island Suite 967
Lambburgh, RI 24434",7:00:00,18:00:00,30,100,10,107.067561,-6.365412,default
KJDK3360,29,Store - Courtney,"USNV Rogers
FPO AP 12081",7:00:00,18:00:00,30,100,10,106.994087,-6.334977,
DSJN4471,29,Store - Andres,"5526 Shannon Parks
Malikhaven, VA 78994",7:00:00,18:00:00,30,100,10,106.938606,-6.408062,default
EDKK2243,29,Store - Gary,"1590 Ian Rue
East Jeffreytown, CO 06683",7:00:00,18:00:00,30,100,10,107.074408,-6.33909,default
KJDK3363,29,Store - Mrs.,"327 Steven Unions Apt. 180
North Patriciafort, SC 93610",7:00:00,18:00:00,30,100,10,107.082253,-6.315876,
DSJN4494,29,Store - Tina,"581 Mcdonald Viaduct Suite 486
Bensonmouth, NM 25181",7:00:00,18:00:00,30,100,10,106.925684,-6.523056,default
EDKK2272,29,Store - Joseph,"40162 Washington Mountains
Port Joshua, AK 70000",7:00:00,18:00:00,30,100,10,106.9453,-6.342326,
KDNN3386,29,Store - Whitney,"028 Juan Ranch
Brendaside, VA 30249",7:00:00,18:00:00,30,100,10,106.976815,-6.446884,default
LDIO1381,29,Store - Laura,"37458 David Walk Apt. 427
Dakotamouth, DE 07161",7:00:00,18:00:00,30,100,10,107.016521,-6.372855,default
LDIO1388,29,Store - Craig,"40348 Brandy Harbors Suite 633
Amberside, WV 15778",7:00:00,18:00:00,30,100,10,107.065865,-6.361109,
DSJN4522,29,Store - Mary,"26938 Greer Loaf Apt. 989
East Josephport, WA 10000",7:00:00,18:00:00,30,100,10,106.94058,-6.385825,default
KDNN3404,29,Store - Laura,"9556 Goodwin Heights
Brownport, OR 55665",7:00:00,18:00:00,30,100,10,106.946257,-6.408935,default
LDIO1399,29,Store - Melissa,"74926 Schwartz Rue Apt. 811
Lake Terry, NH 53361",7:00:00,18:00:00,30,100,10,106.974587,-6.450473,default
KJDK3429,29,Store - Daniel,"769 Stephens Oval Apt. 332
Jacobville, TX 04167",7:00:00,18:00:00,30,100,10,107.010937,-6.308553,
KDNN3422,29,Store - Lisa,"769 Jeffrey Plains Apt. 255
East Larry, MN 45939",7:00:00,18:00:00,30,100,10,106.961951,-6.503658,default
EDKK2316,29,Store - Michelle,"803 David Cove
Granttown, RI 42243",7:00:00,18:00:00,30,100,10,107.032047,-6.391196,default
EDKK2318,29,Store - Donald,"818 Alvarado Mount Apt. 514
Lake Sherrichester, MN 92487",7:00:00,18:00:00,30,100,10,106.956489,-6.317539,default
KJDK3438,29,Store - Jessica,"256 Bridges Bridge Suite 333
Garyhaven, AK 45917",7:00:00,18:00:00,30,100,10,106.929809,-6.512269,
KDNN3465,29,Store - Robert,"2414 Floyd Centers
West Brittany, MN 18393",7:00:00,18:00:00,30,100,10,106.891795,-6.314955,
LDIO1472,29,Store - Kayla,"46552 Antonio Summit Apt. 825
Port Yvonne, MT 31934",7:00:00,18:00:00,30,100,10,106.899382,-6.473741,
EDKK2389,29,Store - Katie,"656 Suzanne Ramp
Matthewmouth, GA 52753",7:00:00,18:00:00,30,100,10,106.915939,-6.359081,
KDNN3501,29,Store - Misty,"50658 Clark Port
Marthastad, TN 91702",7:00:00,18:00:00,30,100,10,107.062252,-6.321452,
KJDK3514,29,Store - Sarah,"97390 Elizabeth Hollow
West Richardhaven, FL 57835",7:00:00,18:00:00,30,100,10,107.080639,-6.288093,default
LDIO1508,29,Store - Chelsey,"073 Sarah Mountain Suite 901
Maciasmouth, WV 56793",7:00:00,18:00:00,30,100,10,106.886356,-6.403954,
EDKK2419,29,Store - Tammy,"9362 Smith Drive Apt. 986
Barrystad, WA 30454",7:00:00,18:00:00,30,100,10,106.858161,-6.490949,
DSJN4656,29,Store - Christine,"9465 Kirby Plains
West Patricia, SC 73716",7:00:00,18:00:00,30,100,10,106.965859,-6.46731,default
LDIO1553,29,Store - Carlos,"487 Roberts Road
New Nancy, LA 98364",7:00:00,18:00:00,30,100,10,106.932667,-6.360457,
DSJN4688,29,Store - Marie,"1322 Christopher Square Apt. 964
Bowmanmouth, NE 64052",7:00:00,18:00:00,30,100,10,107.073784,-6.366338,
KJDK3588,29,Store - Robert,"586 Jordan Ways Apt. 664
Fisherstad, NJ 62187",7:00:00,18:00:00,30,100,10,106.89949,-6.459646,
DSJN4349,30,Store - Jacob,"929 Hawkins Haven
North Jesse, OK 77007",7:00:00,18:00:00,30,100,10,107.008359,-6.429695,
LDIO1239,30,Store - Andrew,"78073 Philip Throughway
West George, DE 65301",7:00:00,18:00:00,30,100,10,107.050035,-6.323724,default
KDNN3249,30,Store - William,"34018 Roy Pines
West Robert, PA 58796",7:00:00,18:00:00,30,100,10,106.920697,-6.417271,
LDIO1240,30,Store - Victoria,"1776 Sean Land Apt. 266
North Savannah, LA 86004",7:00:00,18:00:00,30,100,10,106.900245,-6.328193,default
DSJN4380,30,Store - John,"Unit 8807 Box 4017
DPO AP 64999",7:00:00,18:00:00,30,100,10,107.083955,-6.52256,default
KDNN3271,30,Store - Leslie,"7060 Jenna Shores Apt. 233
North Casey, KY 74828",7:00:00,18:00:00,30,100,10,107.029531,-6.452025,default
KDNN3288,30,Store - Matthew,"0779 Emily Streets
Lake Andrewfurt, IA 54308",7:00:00,18:00:00,30,100,10,106.961596,-6.404091,
KDNN3289,30,Store - James,"980 Kyle Rapid
Sierraville, NV 56186",7:00:00,18:00:00,30,100,10,106.972968,-6.3617,default
LDIO1297,30,Store - Natalie,"4881 Brenda Drive
Port Victoria, LA 53555",7:00:00,18:00:00,30,100,10,107.024094,-6.312671,default
DSJN4460,30,Store - William,"USS Johnson
FPO AE 67382",7:00:00,18:00:00,30,100,10,106.96627,-6.481426,
LDIO1334,30,Store - Manuel,"767 Edward Shoals Suite 608
Batesside, MT 57565",7:00:00,18:00:00,30,100,10,107.030649,-6.357211,
KJDK3355,30,Store - Nancy,"377 Laura Tunnel Apt. 703
South David, NC 29695",7:00:00,18:00:00,30,100,10,106.98352,-6.30861,default
LDIO1336,30,Store - Katie,"80230 Henry Drive Apt. 449
Leonton, NV 80257",7:00:00,18:00:00,30,100,10,106.944893,-6.36555,default
EDKK2237,30,Store - Alexis,"67382 Mendoza Land
Bellstad, IL 80381",7:00:00,18:00:00,30,100,10,106.98237,-6.372311,default
LDIO1337,30,Store - Angel,"61761 Lindsey Square Apt. 632
West Jaredborough, AR 44487",7:00:00,18:00:00,30,100,10,107.011472,-6.36131,
EDKK2241,30,Store - Bianca,"342 Karen Parks
Angelicaport, DC 62453",7:00:00,18:00:00,30,100,10,106.984452,-6.445567,default
KDNN3352,30,Store - Sean,"862 Megan Curve
Kaylaland, CT 71187",7:00:00,18:00:00,30,100,10,106.993067,-6.432142,default
LDIO1350,30,Store - Jessica,"463 Kendra Coves
Bauerberg, NY 59683",7:00:00,18:00:00,30,100,10,106.985562,-6.332462,default
LDIO1357,30,Store - Austin,"023 Stephen Islands
Aguilarland, VA 81256",7:00:00,18:00:00,30,100,10,107.074899,-6.513575,default
DSJN4487,30,Store - Ryan,"8937 Erickson Walks Apt. 613
New Oscarview, ID 14757",7:00:00,18:00:00,30,100,10,106.929046,-6.390816,
KJDK3378,30,Store - Michael,"71640 Audrey Station Suite 347
Stephenmouth, ID 39937",7:00:00,18:00:00,30,100,10,106.928214,-6.366618,
KDNN3379,30,Store - John,"PSC 3325, Box 4291
APO AE 68730",7:00:00,18:00:00,30,100,10,106.889568,-6.452332,default
DSJN4508,30,Store - Keith,"28247 Kline Courts
Port David, DE 24331",7:00:00,18:00:00,30,100,10,106.863417,-6.289501,
KJDK3400,30,Store - Melissa,"8537 Kylie Lodge Suite 418
West Anthony, AL 23464",7:00:00,18:00:00,30,100,10,106.897393,-6.50124,default
KJDK3402,30,Store - Vincent,"28940 Andrea Lock Apt. 501
South Pamela, MA 39097",7:00:00,18:00:00,30,100,10,107.038546,-6.482566,
DSJN4516,30,Store - Andrea,"15062 Katherine Light Apt. 237
Schwartzhaven, SD 86131",7:00:00,18:00:00,30,100,10,107.002368,-6.435307,default
KJDK3413,30,Store - Sandra,"525 Baldwin Plaza Apt. 425
Port Nicholas, ID 47805",7:00:00,18:00:00,30,100,10,107.076378,-6.514108,default
DSJN4525,30,Store - Allen,"972 Brady Path
North Erikmouth, MN 24257",7:00:00,18:00:00,30,100,10,107.09065,-6.499915,default
EDKK2308,30,Store - Barbara,"5178 Jacob Points
Lake Bradley, NC 30407",7:00:00,18:00:00,30,100,10,107.039758,-6.377863,
KDNN3424,30,Store - Ashley,"59326 Elizabeth Mill
East Francis, ID 88644",7:00:00,18:00:00,30,100,10,107.083544,-6.529238,default
DSJN4568,30,Store - Scott,"976 Robert Neck
Marksview, WY 13228",7:00:00,18:00:00,30,100,10,107.093951,-6.304652,
DSJN4584,30,Store - Christopher,"710 Turner Squares
Kathleenport, WI 99176",7:00:00,18:00:00,30,100,10,107.018143,-6.407417,default
KJDK3482,30,Store - Michael,"850 Huff Crescent Suite 490
South Patriciaport, IN 86756",7:00:00,18:00:00,30,100,10,107.090634,-6.335922,default
KJDK3483,30,Store - Matthew,"6663 Ortiz Locks Apt. 681
Lauraland, ME 54835",7:00:00,18:00:00,30,100,10,106.927963,-6.347773,
DSJN4598,30,Store - Jill,"4650 Samuel Cliffs Suite 619
Floresmouth, MN 08448",7:00:00,18:00:00,30,100,10,106.900559,-6.352174,
LDIO1474,30,Store - Christopher,"305 Henderson Turnpike Apt. 259
South Sheenaburgh, LA 41126",7:00:00,18:00:00,30,100,10,106.915388,-6.457136,default
LDIO1496,30,Store - Connie,"PSC 7791, Box 0952
APO AP 66120",7:00:00,18:00:00,30,100,10,107.003007,-6.314172,
KDNN3512,30,Store - Ryan,"1778 Torres Point
Deanland, OK 49227",7:00:00,18:00:00,30,100,10,107.019469,-6.495592,default
KJDK3536,30,Store - Nicole,"3222 Jeffrey Drive
Comptonberg, NM 32041",7:00:00,18:00:00,30,100,10,107.093607,-6.476607,default
LDIO1520,30,Store - Ashley,"Unit 7599 Box 9518
DPO AP 64927",7:00:00,18:00:00,30,100,10,106.906045,-6.433589,
EDKK2439,30,Store - Crystal,"14706 James Plain Apt. 985
Lake Kathleenchester, IL 87151",7:00:00,18:00:00,30,100,10,107.054394,-6.506973,default
LDIO1544,30,Store - Audrey,"590 Amy Underpass Suite 692
Lake Justinhaven, MS 18822",7:00:00,18:00:00,30,100,10,106.89579,-6.301254,
EDKK2449,30,Store - Timothy,"USCGC Harvey
FPO AP 45241",7:00:00,18:00:00,30,100,10,106.908127,-6.348496,
LDIO1550,30,Store - Eric,"34866 Torres Parkways Apt. 785
Steelestad, WA 99077",7:00:00,18:00:00,30,100,10,107.025398,-6.478141,
KDNN3560,30,Store - Brian,"7361 Eddie Fork Suite 693
Lake Erika, ND 67591",7:00:00,18:00:00,30,100,10,106.917611,-6.42412,default
EDKK2458,30,Store - Jessica,"051 Gonzalez Islands
Lake Raymondberg, KY 19128",7:00:00,18:00:00,30,100,10,106.957817,-6.406545,
DSJN4691,30,Store - Kristy,"PSC 7876, Box 0731
APO AE 12257",7:00:00,18:00:00,30,100,10,107.024051,-6.325527,
DSJN4698,30,Store - Jeffrey,"0120 Thomas Views
Port Daisy, MD 24636",7:00:00,18:00:00,30,100,10,107.074426,-6.445958,default
KDNN3588,30,Store - Dawn,"9866 Glenn Fields Apt. 760
East Emily, IA 29564",7:00:00,18:00:00,30,100,10,106.959596,-6.342279,
KDNN3224,31,Store - Mr.,"494 Franklin Garden Apt. 864
Abigailland, NJ 17084",7:00:00,18:00:00,30,100,10,106.929333,-6.521298,default
EDKK2123,31,Store - Emily,"28133 Lisa Rapid Suite 664
Port Phillipfort, MO 76049",7:00:00,18:00:00,30,100,10,106.949667,-6.412197,default
KDNN3260,31,Store - Autumn,"352 Christina Valley Suite 522
Toddside, OK 65124",7:00:00,18:00:00,30,100,10,106.964035,-6.485344,default
LDIO1256,31,Store - Danielle,"05034 Mitchell Estates
South Matthew, SC 63795",7:00:00,18:00:00,30,100,10,107.019143,-6.435349,
KDNN3272,31,Store - Traci,"3817 Taylor Throughway
Joshuaton, PA 25164",7:00:00,18:00:00,30,100,10,106.929454,-6.392571,default
DSJN4403,31,Store - Russell,"1603 Mccullough Burg Suite 727
Mitchellshire, SD 61544",7:00:00,18:00:00,30,100,10,106.872874,-6.453194,
KJDK3293,31,Store - Dylan,"PSC 5611, Box 6303
APO AP 55922",7:00:00,18:00:00,30,100,10,106.962915,-6.29748,default
KJDK3304,31,Store - Jenna,"06754 Diana Point Suite 184
East John, CT 05260",7:00:00,18:00:00,30,100,10,106.897527,-6.35542,default
KDNN3296,31,Store - Cindy,"17773 Aaron Fords Suite 507
New Larry, NH 40366",7:00:00,18:00:00,30,100,10,106.942216,-6.417693,default
KDNN3297,31,Store - Linda,"730 Connie Crossing
Schneiderburgh, KS 34992",7:00:00,18:00:00,30,100,10,106.909537,-6.325754,
KDNN3303,31,Store - Danielle,"673 Schmitt Inlet Apt. 825
West Lorraine, KY 36403",7:00:00,18:00:00,30,100,10,106.910052,-6.471332,
KJDK3313,31,Store - Gary,"7963 Eric View
Port Brooketon, WV 94725",7:00:00,18:00:00,30,100,10,107.076532,-6.469126,default
DSJN4436,31,Store - Taylor,"638 Simpson Port Apt. 686
Port Carlosfurt, LA 48995",7:00:00,18:00:00,30,100,10,107.021526,-6.407533,
KJDK3331,31,Store - Deanna,"PSC 9501, Box 9295
APO AE 46506",7:00:00,18:00:00,30,100,10,107.049845,-6.460877,default
LDIO1312,31,Store - Margaret,"84914 William Island Suite 836
Port Aaron, MA 42236",7:00:00,18:00:00,30,100,10,106.935007,-6.355725,default
EDKK2245,31,Store - Rebecca,"5862 Hale Extension Apt. 286
Lisashire, WI 04947",7:00:00,18:00:00,30,100,10,107.067768,-6.527137,
KDNN3357,31,Store - John,"435 David Court
Howardville, LA 64885",7:00:00,18:00:00,30,100,10,107.001905,-6.424281,
DSJN4482,31,Store - John,"1630 Danielle Crest
Deanfurt, WV 88580",7:00:00,18:00:00,30,100,10,106.998616,-6.455344,default
KJDK3375,31,Store - Jason,"19136 Dodson Canyon Apt. 656
East Anthonyland, UT 54783",7:00:00,18:00:00,30,100,10,106.963047,-6.324905,
DSJN4493,31,Store - Leslie,"9656 Mcdaniel Mall Apt. 076
Isabellahaven, ME 92496",7:00:00,18:00:00,30,100,10,106.862975,-6.338132,
KDNN3384,31,Store - Sarah,"18071 Nathan Course
Rogerburgh, DC 27433",7:00:00,18:00:00,30,100,10,107.02057,-6.426035,
DSJN4509,31,Store - Alex,"82272 Kim Mountain Suite 677
East Dustinfort, WI 97042",7:00:00,18:00:00,30,100,10,107.031636,-6.311675,default
KDNN3391,31,Store - Kevin,"Unit 7424 Box 0311
DPO AA 30247",7:00:00,18:00:00,30,100,10,107.070663,-6.515041,default
KJDK3415,31,Store - Michelle,"823 Smith Flats Apt. 722
Joseland, MI 13365",7:00:00,18:00:00,30,100,10,106.94785,-6.371357,default
EDKK2303,31,Store - Chloe,"7879 Johnson Street Apt. 402
North Dianafurt, MN 42202",7:00:00,18:00:00,30,100,10,106.963723,-6.403364,default
KJDK3423,31,Store - Brian,"033 Bradley Underpass Suite 422
Phillipfurt, ND 04336",7:00:00,18:00:00,30,100,10,107.079485,-6.319711,
KDNN3417,31,Store - Sharon,"3251 Price Dam
Esparzahaven, LA 30595",7:00:00,18:00:00,30,100,10,106.968905,-6.360431,
DSJN4537,31,Store - Robert,"11365 Kayla Isle Suite 919
Aaronhaven, NE 52990",7:00:00,18:00:00,30,100,10,106.953339,-6.311892,default
KDNN3427,31,Store - Benjamin,"1794 Chase Lights
Port Stephanie, IN 54638",7:00:00,18:00:00,30,100,10,106.885224,-6.392305,default
LDIO1432,31,Store - Amy,"61606 Seth Rapid Suite 251
East Christineshire, VT 63352",7:00:00,18:00:00,30,100,10,106.943166,-6.43551,default
KDNN3446,31,Store - John,"70853 Christopher Knoll Suite 888
Ritterland, ID 73353",7:00:00,18:00:00,30,100,10,106.962255,-6.410563,default
LDIO1442,31,Store - Heather,"908 Darrell Point
Robinhaven, CT 89681",7:00:00,18:00:00,30,100,10,107.013324,-6.364618,
